session_id,participant_id,win_start_ms,win_end_ms,label,valence_direction,arousal_level,reason,label_type,rmssd,mean_hr,sdnn,pnn50,n_beats,artefact_fraction,hrv_quality,rmssd_z,hr_z,arousal_hrv,rmssd_outside_norm_range,fer_valence,fer_arousal,fer_confidence,fer_dominant_emotion,face_coverage,fer_n,fer_quality,co2,co2_std,co2_n_samples,co2_quality,plant_n_samples,plant_mean,plant_median,plant_std,plant_detrend_std,plant_iqr,plant_min,plant_max,plant_range,plant_rms,plant_zcr,plant_sat_pos_frac,plant_sat_neg_frac,plant_const_flag,bp_0_1,bp_1_5,bp_5_15,bp_15_30,band_power_sum,ratio_bp1_5_bp5_15,ratio_bp1_5_total,hjorth_activity,hjorth_mobility,hjorth_complexity,spectral_entropy,spike_rate,plant_quality,plant_dead_flag,plant_suspect_flag,plant_mean_snorm,plant_median_snorm,plant_std_snorm,plant_detrend_std_snorm,plant_iqr_snorm,plant_min_snorm,plant_max_snorm,plant_range_snorm,plant_rms_snorm,plant_zcr_snorm,bp_0_1_snorm,bp_1_5_snorm,bp_5_15_snorm,bp_15_30_snorm,band_power_sum_snorm,ratio_bp1_5_bp5_15_snorm,ratio_bp1_5_total_snorm,hjorth_activity_snorm,hjorth_mobility_snorm,hjorth_complexity_snorm,spectral_entropy_snorm,spike_rate_snorm
2026-07-06_17-33_proband_06,proband_06,1783352047625,1783352077625,positive activated,positive,activated,clear,proxy,137.3898489271871,69.92541289291422,136.03069352110182,52.94117647058824,35,0.0294,ok,3.9716796088632726,6.409831883254297,1.219076137195512,True,0.244,-0.058,0.489,Neutral,1.0,1,ok,678.3676470588235,5.784447526515055,68,ok,3396,1.460235,1.460408,0.011481,0.011467,0.011516,1.337261,1.578009,0.240748,1.46028,0.193225,0.0,0.0,False,2.1942681509828813e-05,3.269322889273916e-05,1.4462088125698634e-05,1.0435553710088938e-05,7.953355223835553e-05,2.260615918528978,0.41106209343822775,0.0001317794512090519,0.9803706945516749,1.7510692023307994,0.43370421719409624,0.028857479387514724,ok,False,False,5.0304,6.7667,1.8457,1.8642,2.6526,-0.8226,0.5462,1.109,5.0488,-4.9054,2.4797,19.7873,-0.0286,-4.6036,7.5253,18.5702,13.8035,1.8832,-6.2319,8.2452,1.8329,-2.0142
2026-07-06_17-33_proband_06,proband_06,1783352077625,1783352107625,positive calm,positive,calm,clear,proxy,101.65013526798673,51.3083632632119,83.41912250797175,70.83333333333334,25,0.0,ok,2.0003483623414136,-1.7992523933408213,-1.8998003778411174,True,0.24107931232991425,-0.0749524937199079,0.5129664429530201,Neutral,1.0,149,ok,667.0533333333333,1.9857147486643352,75,ok,3770,1.459456,1.459139,0.010828,0.010816,0.009536,1.341455,1.564837,0.223382,1.459496,0.244097,0.0,0.0,False,1.5732078065545582e-05,9.709671356671093e-06,1.1971377848477708e-05,1.236547486133579e-05,4.977860213203017e-05,0.8110737684912365,0.19505712787716575,0.00011722029369297716,1.2430863655918378,1.4084554269239336,0.40087096607279044,0.03819628647214854,ok,False,False,-0.1462,-0.136,0.0028,-0.0043,0.436,-0.4584,-0.2943,0.0785,-0.1356,-1.2637,0.6558,0.0527,-2.5012,-2.3277,-0.6858,1.6377,0.5621,0.0035,-0.7305,0.9079,-0.6819,-0.4716
2026-07-06_17-33_proband_06,proband_06,1783352107625,1783352137625,positive calm,positive,calm,clear,proxy,95.0107281391868,53.731343283582085,77.45023215935807,61.53846153846154,27,0.0,ok,1.6341319215442178,-0.7308528572515455,-1.1824923893978816,True,0.661110403896608,-0.05733155287833688,0.5591907894736842,Happiness,1.0,152,ok,659.5652173913044,1.5669214934871232,69,ok,3468,1.45957,1.45927,0.011017,0.011014,0.010048,1.352467,1.562187,0.20972,1.459612,0.252668,0.0,0.0,False,1.7742568729245922e-05,9.75031117334626e-06,1.4822143741841632e-05,1.4013749248827372e-05,5.6328772893261185e-05,0.6578205342862411,0.17309645673847562,0.00012133568800713986,1.243917021340698,1.4109511194520863,0.419722166353709,0.03690888119953864,ok,False,False,0.6114,0.5766,0.5362,0.564,1.0092,0.4977,-0.4634,-0.7322,0.6315,-0.6501,1.2463,0.0876,0.3289,-0.384,1.1218,-0.1525,-0.7842,0.5348,-0.7131,0.9614,0.762,-0.6842
2026-07-06_17-33_proband_06,proband_06,1783352137625,1783352167625,positive calm,positive,calm,clear,proxy,75.1849002843605,54.27499329938354,58.93044816389674,53.84615384615385,27,0.0,ok,0.5405788418786951,-0.4911334126857332,-0.5158561272822142,True,0.34570215219661193,-0.0667838296943912,0.43065100671140943,Contempt,1.0,149,ok,653.1351351351351,2.5229050678708345,74,ok,3697,1.45958,1.458934,0.010773,0.010764,0.009098,1.345729,1.586613,0.240884,1.45962,0.270563,0.0,0.0,False,1.5920801996597662e-05,8.915955299701721e-06,1.529581022338008e-05,1.4534392997210468e-05,5.4666960516889924e-05,0.5829017611091744,0.16309586361310835,0.00011602704658049244,1.2338274726557108,1.3983024781661513,0.40106372373036375,0.039220989991885315,ok,False,False,0.6778,-1.2511,-0.1524,-0.1536,-0.0543,-0.0873,1.0952,1.117,0.6844,0.631,0.7113,-0.6289,0.7991,0.23,0.6632,-1.0276,-1.3972,-0.1506,-0.9244,0.6905,-0.6671,-0.3023
2026-07-06_17-33_proband_06,proband_06,1783352167625,1783352197625,positive calm,positive,calm,clear,proxy,76.41903928483654,50.995112968340536,50.992682055255784,60.86956521739131,24,0.0,ok,0.6086514850282407,-1.9373783650396161,-1.2730149250339284,True,0.2653406127473329,-0.005659706391902982,0.44162416107382546,Contempt,1.0,149,ok,646.2876712328767,2.226603367705534,73,ok,3637,1.459377,1.459032,0.010819,0.010787,0.007997,1.333932,1.592095,0.258163,1.459417,0.268152,0.0,0.0,False,1.1257904339800511e-05,9.829554452870012e-06,1.5540937376374567e-05,1.4714166368699785e-05,5.134256253774488e-05,0.632494268673825,0.1914504024646868,0.0001170125626773899,1.2985058407076502,1.342889631714094,0.4150133134398294,0.04454220511410503,ok,False,False,-0.6712,-0.718,-0.0226,-0.0875,-1.2869,-1.1116,1.445,2.1423,-0.658,0.4584,-0.6581,0.1556,1.0424,0.442,-0.2542,-0.4483,0.341,-0.0233,0.4301,-0.4962,0.4013,0.5767
2026-07-06_17-33_proband_06,proband_06,1783352197625,1783352227625,excluded,excluded,excluded,poor_quality(hrv:artefact_fraction_exceeded),proxy,129.4958886806264,52.94840682025907,126.31121283073996,48.148148148148145,28,0.0714,poor,3.536264522966507,-1.0760843272468634,-2.3061744251066854,True,0.02086078240449052,-0.06934027149321267,0.5819666666666666,Neutral,1.0,150,ok,641.5138888888889,0.9928342635124867,72,ok,3592,1.45962,1.45937,0.011081,0.01106,0.009896,1.325767,1.544932,0.219164,1.459662,0.259259,0.0,0.0,False,1.2019388281920643e-05,1.0987533825753931e-05,1.5375652524850357e-05,1.5610720229629596e-05,5.399329486215453e-05,0.7146059715767995,0.20349811305842902,0.00012274497708185348,1.275883349981545,1.3628997161859369,0.422546895489843,0.03702672605790646,ok,False,False,0.9436,1.1205,0.7168,0.696,0.8391,-1.8206,-1.5644,-0.1718,0.9621,-0.1783,-0.4345,1.1499,0.8783,1.4993,0.4773,0.5108,1.0795,0.7168,-0.0437,-0.0677,0.9783,-0.6648
2026-07-06_17-33_proband_06,proband_06,1783352227625,1783352257625,neutral,neutral,calm,face_ambiguous,proxy,69.2906920155947,52.12510024057738,63.196786675857545,44.0,26,0.0,ok,0.21546608231593456,-1.4391167750574647,-0.8272914286866997,False,-0.11253031698779174,-0.09829228039213783,0.6875133333333334,Neutral,1.0,150,ok,634.75,2.8667594700558556,72,ok,3604,1.459305,1.459048,0.011051,0.011045,0.009795,1.33935,1.578601,0.239251,1.459346,0.266167,0.0,0.0,False,1.347797863484339e-05,1.01913008626368e-05,1.4163540010305584e-05,1.4670496042741576e-05,5.250331555052735e-05,0.71954469967796,0.1941077541802345,0.00012209021918506652,1.2800547331047027,1.3692211999610138,0.41330171599844706,0.038013318534961156,ok,False,False,-1.1496,-0.631,0.6322,0.653,0.726,-0.6412,0.5839,1.0201,-1.1275,0.3163,-0.0061,0.4662,-0.325,0.3905,0.0661,0.5685,0.5039,0.6322,0.0437,0.0677,0.2702,-0.5018
2026-07-06_17-33_proband_06,proband_06,1783352257625,1783352287625,neutral,neutral,neutral,face_ambiguous+hrv_ambiguous,proxy,52.4523593368306,56.08561113976277,62.456487316225,25.0,29,0.0,ok,-0.71330272835507,0.30724843298899446,0.5102755806720323,False,-0.033251416242023595,-0.0769661846393977,0.7212913907284768,Neutral,1.0,151,ok,630.4444444444445,0.5003910833605344,72,ok,3598,1.459185,1.458543,0.010643,0.010642,0.0093,1.348298,1.554699,0.206401,1.459224,0.248818,0.0,0.0,False,1.4269537120766782e-05,8.75547444721777e-06,1.4436114363514117e-05,1.4013342091804822e-05,5.147446802330349e-05,0.6064979550763624,0.17009353594796667,0.00011324273145267261,1.2858725588259328,1.3581101140020766,0.41280173523837965,0.039188438021122846,ok,False,False,-1.9471,-3.3779,-0.5193,-0.5037,0.1718,0.1358,-0.9412,-0.9291,-1.9342,-0.9257,0.2263,-0.7667,-0.0544,-0.3845,-0.2178,-0.752,-0.9682,-0.5101,0.1655,-0.1703,0.2319,-0.3077
2026-07-06_17-33_proband_06,proband_06,1783352287625,1783352317625,neutral,neutral,activated,face_ambiguous,proxy,51.32070551750838,58.1274652273199,46.3883423596738,40.74074074074074,28,0.0,ok,-0.7757224935369716,1.2075926131175378,0.9916575533272547,False,-0.032771465515637505,-0.09469523153919143,0.7166533333333333,Neutral,1.0,150,ok,629.3055555555555,0.6421550181168444,72,ok,3598,1.459573,1.45954,0.01134,0.011336,0.009703,1.356552,1.558439,0.201887,1.459617,0.257993,0.0,0.0,False,1.715960762096536e-05,9.587019491504139e-06,1.3393112954879727e-05,1.2429785880941072e-05,5.2569525948290295e-05,0.7158170626937097,0.182368380467535,0.00012856467747224016,1.2476021552523888,1.394433466079497,0.40674549222807455,0.03779877709838799,ok,False,False,0.6313,2.0452,1.4478,1.4882,0.623,0.8524,-0.7026,-1.197,0.6646,-0.2689,1.0751,-0.0527,-1.0898,-2.2519,0.0844,0.525,-0.2158,1.4681,-0.6359,0.6076,-0.2319,-0.5372
2026-07-06_17-33_proband_06,proband_06,1783352317625,1783352347625,neutral,neutral,neutral,face_ambiguous+hrv_ambiguous,proxy,44.617717789469474,54.46234641942491,59.416329948510494,25.925925925925924,28,0.0,ok,-1.1454459132413728,-0.4085210985707786,0.3684624073352971,False,-0.09119962897315564,-0.07934718561444434,0.7307852348993289,Neutral,1.0,149,ok,624.8194444444445,1.259626469212414,72,ok,3596,1.459377,1.458867,0.011277,0.011276,0.009195,1.34774,1.555944,0.208205,1.45942,0.263143,0.0,0.0,False,1.4317574744326457e-05,8.872757742115716e-06,1.4674206827628517e-05,1.4159706839867364e-05,5.2024246153938055e-05,0.604649862284909,0.17055043037646492,0.00012714153295449138,1.3018519665931907,1.3529251353887313,0.4305318367232193,0.049777530589543935,ok,False,False,-0.6712,-1.6155,1.27,1.316,0.0543,0.0873,-0.8618,-0.8221,-0.6381,0.0998,0.2404,-0.666,0.182,-0.2119,-0.0661,-0.7736,-0.9402,1.2844,0.5001,-0.2813,1.5899,1.4415
2026-07-06_17-33_proband_06,proband_06,1783352347625,1783352377625,neutral,neutral,calm,face_ambiguous,proxy,68.8526855517801,54.95996743113041,67.52652744538186,34.61538461538461,27,0.0,ok,0.19130652030797218,-0.18909788682955964,-0.1902022035687659,False,-0.10717334940921149,-0.05745823004581625,0.6865894039735099,Neutral,1.0,151,ok,623.9154929577464,1.0106077220201917,71,ok,3559,1.459139,1.45857,0.011025,0.011025,0.008814,1.352403,1.582421,0.230018,1.459181,0.261383,0.0,0.0,False,1.555081599109394e-05,1.0468340370726704e-05,1.4500532955194933e-05,1.474895627259916e-05,5.526864558961473e-05,0.7219279236938952,0.1894082995818059,0.00012152065935008117,1.2177574169336014,1.42605898494413,0.40023472412845745,0.04720427086260186,ok,False,False,-2.2527,-3.231,0.5588,0.5956,-0.3722,0.4922,0.8277,0.4723,-2.2185,-0.0262,0.6026,0.7041,0.0096,0.483,0.8292,0.5964,0.2158,0.5587,-1.2609,1.2849,-0.7306,1.0164
2026-07-06_17-33_proband_06,proband_06,1783352377625,1783352407625,neutral,negative,neutral,hrv_ambiguous,proxy,33.573111952183496,54.28226779252111,51.90079293895525,7.6923076923076925,27,0.037,ok,-1.7546443192547547,-0.4879257654793483,0.6333592768877032,False,-0.1967086080703327,-0.0561236903313915,0.6290335570469798,Neutral,1.0,149,ok,625.8055555555555,0.8981810866833834,72,ok,3633,1.4592,1.459135,0.010525,0.010523,0.008975,1.369444,1.581108,0.211664,1.459238,0.262115,0.0,0.0,False,1.3225416246041249e-05,9.236168320725494e-06,1.5044807119222135e-05,1.5174613859829319e-05,5.268100554581819e-05,0.6139106758646407,0.17532254841586087,0.0001107376115973809,1.2592170994493077,1.374591019905617,0.4034753023769377,0.037159372419488024,ok,False,False,-1.8474,-0.1577,-0.8523,-0.8453,-0.192,1.9719,0.7439,-0.6168,-1.8416,0.0262,-0.0803,-0.3539,0.5499,0.985,0.1151,-0.6654,-0.6477,-0.8335,-0.3927,0.1827,-0.4824,-0.6428
